"edad","ingreso_total","nivel_estudio","tamaño_hogar"
74,2501340,5,5
24,3614048,3,3
31,4727726,1,3
42,4343755,2,2
48,4218986,4,6
27,3029410,3,1
67,3687894,3,1
48,4731508,3,4
78,5073349,2,5
20,1946777,5,2
42,4063567,4,2
32,3847331,1,4
79,2379239,5,5
72,3892275,2,4
24,4112754,5,2
30,3887525,3,1
74,3736560,2,6
20,5116081,2,4
43,5099904,3,5
61,3905080,4,2
29,3993709,1,4
66,4059694,1,2
42,3721035,4,2
80,4550534,1,1
25,4608936,5,6
69,4703725,4,4
37,3601947,4,1
42,4030797,4,2
32,2369583,2,2
38,2252849,2,5
52,3046439,4,3
47,3268853,3,6
35,3207389,5,1
74,3737600,1,5
72,4849998,4,1
70,5152995,5,3
50,4875341,2,2
30,2452766,3,2
42,3127227,5,3
68,5541323,1,5
61,4272135,1,1
47,4542158,4,5
65,3802000,2,4
69,3441054,3,1
36,3431956,3,2
38,3651909,1,6
22,3577024,5,1
48,3351151,3,4
22,3221633,1,4
54,3929146,1,6
70,4860365,4,1
66,4159522,5,2
55,4545368,5,4
68,4230806,1,2
55,4650358,5,2
54,4145008,1,4
40,4475084,5,6
66,4332014,1,3
79,3736450,1,2
39,3458696,1,5
74,3666580,5,3
45,4741351,4,2
22,4335930,5,2
71,3289311,1,6
31,5337480,3,1
59,3796965,1,1
49,3656249,1,3
62,3295870,4,3
64,2566893,1,5
49,4115653,4,6
78,3997805,1,6
51,3249689,1,3
32,3661834,2,3
32,3528306,3,2
35,3288563,1,1
56,3761666,4,1
22,2846777,2,3
56,4597872,3,6
29,4845171,2,3
79,5492261,3,3
23,4234383,4,1
22,2994481,5,6
29,3824220,4,3
61,4456718,3,3
75,4664075,4,1
37,3980334,2,5
69,2790994,1,4
32,3502996,1,6
36,4551453,4,1
26,3168669,1,3
58,4273307,5,6
48,3317747,5,6
77,5031005,1,4
72,4107280,4,2
44,4061626,1,6
62,5137620,1,6
49,4204367,1,1
66,4300354,3,1
29,4647734,5,2
67,4180075,4,2
68,4553606,3,3
37,2782183,4,5
19,3523495,1,1
75,3498471,3,4
65,4884840,5,6
18,4182539,3,3
35,5342965,4,5
18,4661735,4,2
66,4219313,2,1
63,3125957,1,2
27,2809368,5,2
30,5333413,2,4
78,3726642,3,1
37,4565320,1,1
71,4190128,1,2
52,5852233,1,1
23,3117503,4,4
69,3426747,4,5
25,4471854,4,1
45,5162229,4,4
32,4069671,4,3
23,5099702,2,4
28,3347874,4,6
23,4649804,3,1
31,3250565,2,1
46,3841547,2,4
37,3479503,5,5
47,4703964,5,6
48,4560966,2,3
61,2346993,5,5
30,4307751,4,5
62,2898329,1,5
69,4376538,3,2
35,3834924,4,6
27,3858420,1,5
45,3728324,5,6
64,2993296,4,4
22,3967302,3,3
50,3375211,5,1
51,3802452,1,6
53,2998930,3,4
75,4291476,5,2
76,3229700,2,1
77,4797173,5,2
37,4463968,1,4
32,2948434,1,6
75,5168731,5,4
54,4462587,5,1
41,4292294,3,5
55,3108257,1,2
31,4178108,1,6
44,4363563,4,5
45,4520535,2,6
24,3034531,3,2
67,2565285,5,6
21,5492703,4,6
60,3152903,4,3
69,4272740,1,2
64,5603740,1,5
35,4973201,4,3
36,4407338,1,3
43,5608216,4,3
53,4381702,1,6
32,2831428,5,3
71,4911109,5,4
59,4637459,4,5
42,5075720,5,4
41,2716039,2,3
67,4364911,1,4
23,4882246,2,3
43,5132844,2,3
56,3642384,2,1
49,3405310,5,5
53,4679395,1,6
74,3813814,4,3
36,2996648,5,2
21,3643505,5,2
71,3864480,2,4
18,2747063,3,3
38,4933223,1,3
44,3992944,3,5
72,4865753,1,4
77,4136165,5,2
73,3098137,4,3
67,3664446,5,6
57,6645837,3,6
72,4663239,3,2
30,3772023,2,5
55,5157479,2,1
21,2724266,4,3
23,3480730,3,2
28,3829764,1,4
74,5899327,4,6
42,4223588,2,3
73,4270596,4,1
56,4615588,3,6
52,4307073,5,1
20,3267667,4,6
55,4782274,5,4
44,4414740,1,4
68,3944888,2,3
46,5403267,4,2
57,4095608,1,1
40,3221375,3,5
27,2763581,5,5
62,3717063,3,3
62,4111538,5,1
37,4836433,3,4
22,4201799,3,4
27,4036050,5,2
25,4028273,5,2
30,2411966,4,5
70,3378521,2,3
56,3604920,2,1
69,4277592,5,5
32,4335267,4,2
64,3510793,3,3
39,3445451,2,1
63,4482537,4,1
63,4043502,5,4
70,3777149,4,5
58,4512535,5,3
78,4291685,1,3
71,2590822,2,5
55,4012134,1,6
31,3358046,3,1
48,4143536,3,6
18,4041720,3,4
72,3523669,2,1
45,3707678,1,4
68,5094656,5,3
21,4936573,5,5
49,2834556,1,3
67,3550793,2,4
20,2730726,3,6
47,4440693,1,1
60,5314706,2,5
31,4834191,4,6
75,4022695,1,6
28,3164417,1,1
34,2362387,2,6
64,2204224,5,2
18,5371096,5,1
54,5695446,3,3
66,4764945,4,2
69,3953930,2,3
57,3955677,1,6
70,3071121,1,2
34,3537354,3,1
37,2651752,2,1
74,4517799,4,4
35,3931875,1,4
70,5045446,5,2
30,3712709,2,1
24,4164484,4,5
29,4487506,3,6
29,5128514,5,6
21,4431214,4,4
45,4678327,2,5
22,3150596,2,4
62,3814615,4,2
58,4449598,5,1
53,2991006,3,3
50,3128490,4,5
43,4847910,3,2
57,4219863,4,3
41,4736091,2,6
56,2970337,4,4
78,4367314,3,5
49,3649614,2,6
28,5267420,5,5
27,5394974,5,2
45,4291273,2,4
80,3600839,4,1
79,5139084,2,3
57,3681518,5,6
49,1945989,3,1
28,3427345,2,1
55,5236493,1,1
79,3933807,5,6
68,5108496,2,6
51,3367123,1,6
32,3208628,3,2
25,3991096,4,3
28,3974025,1,4
18,2936641,2,5
66,4516387,1,6
42,2455051,5,6
76,2902179,4,4
31,3692647,1,2
33,3881658,5,1
51,3950629,2,5
72,4358819,2,4
38,4626159,3,6
38,3493946,3,5
20,3981803,3,6
20,3950116,3,5
77,4252213,1,4
21,3248796,2,6
49,4657087,3,1
61,3903067,2,4
43,3836725,5,6
23,3587895,5,3
74,3740321,2,6
51,5041739,2,1
38,6373453,2,1
23,5273568,3,1
75,3184510,1,1
76,3340152,4,2
27,3813630,3,2
58,4780066,4,3
51,3285137,3,4
71,5106341,4,4
71,3600528,2,4
30,2937170,5,1
67,4022978,4,4
31,4248901,1,3
21,3445256,1,4
19,4393499,1,5
76,5075516,4,2
78,4387237,1,2
20,5044576,5,5
23,3276838,4,3
29,4440405,4,5
43,4438938,1,3
48,5049962,4,6
29,4703845,3,1
47,3785960,2,6
65,4200991,1,4
67,4367616,5,2
24,4701393,2,5
44,4412301,3,6
46,3491162,1,4
76,4741803,5,3
56,3649876,2,2
65,4264968,1,2
54,4405205,5,2
28,3687525,3,1
73,4994082,5,5
61,3781525,3,4
50,4111735,5,3
69,4280773,2,2
76,3375263,1,6
48,4601883,1,1
27,4732294,2,3
80,4394534,4,2
55,2606660,1,5
42,4449143,1,1
62,4044942,2,1
67,4255575,3,4
24,4546856,5,1
29,4333721,3,4
30,5074192,1,5
59,3781641,1,2
44,3765242,3,6
20,4274103,4,4
59,4208295,1,2
43,4797891,2,5
43,3487915,2,4
29,3264440,2,5
35,4488354,4,4
68,5792806,4,2
34,5594509,5,1
22,4919934,1,3
40,3010911,4,4
26,3455470,2,6
38,4010913,1,6
56,3304604,5,3
50,4156962,3,4
41,4832462,2,6
45,4650081,5,6
76,4025415,4,3
62,4388866,3,4
54,4542472,2,4
33,4387277,4,2
40,4540996,4,3
54,4647300,5,4
23,4486919,4,4
78,4226600,5,5
62,3695950,2,2
58,4338833,1,5
77,4161157,1,6
48,4025163,4,2
26,4139919,4,2
34,3517240,2,4
34,3822520,5,6
43,3699399,3,6
57,3039446,5,4
45,3224635,1,1
39,3619391,5,6
40,4722878,3,5
48,4005436,5,6
20,4248323,3,3
18,4210712,4,3
58,3524949,2,2
44,3627307,3,4
53,3628242,2,2
67,3654122,1,6
64,4521586,3,5
55,4690162,1,5
37,3897024,3,5
41,3420459,5,2
36,4585152,2,1
73,4646420,5,1
52,3263547,5,2
57,5231600,2,5
65,4070243,1,4
48,3372118,2,2
52,3799163,3,4
30,3371807,4,5
64,2245811,2,3
77,3392264,4,5
73,4158435,4,1
52,3937664,4,5
43,3394649,3,4
69,5094533,4,6
42,4172598,2,5
19,3045990,5,3
69,4940382,1,6
76,3954714,3,3
75,3544979,1,6
72,3982921,4,5
24,3075182,4,4
18,4614795,4,3
76,4473564,4,5
40,4046446,5,1
35,4606491,2,6
43,4935534,5,4
44,2907840,1,3
33,3708797,1,4
74,3643643,1,6
62,3790169,3,2
69,3650357,1,6
56,4740380,5,4
41,4982261,5,4
60,4154161,3,6
46,3951757,2,1
27,3636617,5,6
26,3755892,3,3
55,3372574,4,4
71,4240395,1,2
39,5508676,4,3
19,4260847,1,3
58,5118085,3,2
20,4391510,3,4
34,3684742,2,1
23,5350576,3,2
57,4904219,5,5
74,3538131,5,1
20,3215531,5,3
72,2304548,1,5
33,3721515,3,5
70,5760668,2,6
72,3938500,1,5
76,2310336,4,6
24,4898924,4,3
23,3550251,4,6
23,3446506,4,4
57,4477065,1,1
68,2571442,3,6
64,1828069,2,4
58,4139785,2,5
58,4063619,5,3
34,3390888,3,2
62,4141670,1,6
58,3000747,2,4
40,4302572,1,6
62,2943495,5,1
22,3154999,4,5
56,3673317,3,2
33,3083167,2,3
67,4175800,5,4
73,4709577,3,1
33,5719728,3,6
53,4361848,2,2
32,3319077,5,5
69,5174940,1,6
47,4362880,1,3
62,5064147,3,2
62,3738983,3,1
24,3633755,1,4
65,2398358,5,1
45,2665194,3,2
56,3259946,4,6
71,3909046,1,5
28,4056261,4,1
76,3915163,2,2
19,3477561,4,6
60,2031252,4,4
66,4557319,4,5
63,3788714,2,6
44,3982341,5,1
34,4712770,3,4
36,4680870,5,4
39,2789985,2,5
73,4869825,2,6
23,4248473,2,2
25,4342466,4,6
33,3220971,5,1
65,3069696,4,3
64,3756662,3,2
39,3475552,3,5
32,2172532,2,5
67,4719726,4,4
43,6107569,5,1
37,3866347,1,2
69,3853358,1,2
39,2967560,1,3
70,4975007,2,6
39,5350474,4,4
53,3761906,1,4
18,3658771,1,5
21,4481775,3,6
20,4531796,4,5
75,3345687,5,5
25,3540129,1,5
67,4770013,3,5
57,3888324,4,3
54,4828661,3,2
30,4298872,5,5
36,4038365,1,1
46,3210489,4,3
37,3270457,4,5
78,4041388,1,1
70,4219822,3,2
41,3650776,4,5
67,3286089,4,4
19,5214217,4,6
57,4870376,2,6
21,4691184,2,4
18,3707718,1,5
61,4685368,4,6
48,5259173,3,5
71,4024897,4,2
80,3334663,1,2
40,2399771,1,3
66,5151153,5,6
44,3767773,1,1
31,4751311,5,6
61,3262207,3,3
53,3444765,4,5
74,3702525,2,6
49,2437963,1,3
80,4175843,5,3
28,3187513,1,6
38,4024249,3,5
26,3121915,2,4
42,2172482,5,5
71,3133968,3,4
57,3987830,5,3
76,5713076,3,1
23,3600149,2,1
76,4320512,3,2
21,3180097,4,4
30,4288838,5,2
54,4446984,3,3
80,5001408,1,5
32,2374370,2,4
18,2470599,3,1
48,4424545,2,2
26,3694376,1,5
36,5144611,2,5
79,5073001,5,6
32,4172007,3,2
55,4551862,5,5
67,2938921,4,1
50,5059540,1,1
65,3227970,4,3
25,3914403,4,3
44,5644825,5,4
29,4207890,2,5
40,3375115,4,6
58,5636307,5,5
46,4128879,4,1
58,4424778,5,2
56,3716717,5,3
75,2423688,5,3
62,3464917,1,4
29,3664582,1,4
55,3662385,4,1
42,3337016,5,2
63,4929140,1,4
52,3059503,3,6
39,3855939,3,6
73,3230457,5,6
51,3463720,3,4
39,4079211,1,5
43,3655167,1,4
61,4447005,1,1
28,4380384,3,1
79,3829115,3,5
26,3578267,4,6
25,4059440,4,6
42,4092566,5,2
69,3340769,3,1
43,3642579,5,5
77,3849135,4,6
27,4973421,1,1
80,5467882,4,3
65,5741046,3,1
28,3650486,5,5
67,4915824,5,6
25,4751229,1,5
23,4662827,4,5
54,5135088,1,2
22,3450384,5,6
23,3469555,4,2
80,5572988,5,6
69,5435460,1,2
46,4322979,5,1
50,4181441,2,3
77,3395633,4,2
50,3258077,1,5
43,5034590,5,5
70,3405447,3,6
49,4426005,2,4
37,4850346,1,3
75,3058432,1,6
20,3544502,3,1
43,5006396,5,2
79,5183220,3,3
79,4572685,3,3
36,4548143,3,2
65,5339215,2,4
57,4901128,4,4
19,4802683,5,6
67,4104938,3,3
61,4221723,2,2
64,3907387,3,1
75,3342892,3,6
46,4456649,4,6
44,4753633,5,3
40,3514933,5,2
32,4474693,4,1
36,4379483,3,2
31,4783037,1,3
41,4408087,1,5
21,3757600,1,5
79,3612502,5,4
67,3596890,2,3
59,4258107,1,6
34,5273938,5,5
43,1919823,3,5
35,3166249,3,4
51,4067497,1,5
20,3693792,4,6
67,3758483,5,2
35,3369061,2,3
18,3237785,4,4
70,2544865,5,4
29,4864842,2,6
52,4981894,2,3
69,4789174,4,2
72,2568396,5,6
72,1171961,5,2
64,2627406,5,5
54,3362741,1,3
46,3706961,1,6
32,5766352,4,2
24,3156533,3,2
66,3356941,3,4
46,3134193,3,2
25,4294121,1,3
69,3751795,5,3
22,5402197,4,6
54,3712922,4,1
26,3838494,5,5
20,5272635,3,4
72,2683825,3,5
77,3160388,5,5
37,4043849,5,3
72,2903571,4,2
39,4155115,1,6
45,5711049,4,1
71,4283566,5,6
47,3650179,1,5
49,3928474,5,1
26,3339361,1,4
46,3946384,3,4
62,4606292,3,5
72,4824141,5,2
63,3674719,2,1
27,4072635,4,6
67,4441758,1,4
80,2365838,2,6
38,2440860,5,5
63,3769386,4,5
39,3419753,3,5
49,4746085,4,5
51,2924913,1,6
58,4073460,5,5
20,3014798,4,2
46,3471949,3,3
76,4635539,1,6
45,3576888,3,5
68,2596484,5,5
31,4003384,2,5
18,4379969,5,6
69,4795932,2,5
57,4423762,3,1
25,4856255,1,6
74,4574426,5,3
69,3941450,4,5
76,5836801,1,4
32,4677022,1,2
45,4822323,3,6
56,5170057,1,4
73,4538872,5,4
64,4062961,1,4
42,5318930,4,4
65,3178731,1,1
72,3906099,2,2
40,3761162,2,5
56,3789449,3,1
24,5316890,3,3
73,3890905,4,3
19,3624393,1,5
35,3700606,1,5
23,3789614,3,4
73,3075872,5,2
37,3698747,4,5
38,3923354,1,4
69,5028403,5,4
76,4125747,5,3
28,3496157,4,3
31,2509190,3,6
25,3403703,5,2
25,3299388,3,4
77,4374323,5,4
41,3689485,1,4
21,3499850,4,1
59,4140257,4,3
63,3515718,3,5
54,4660665,5,2
29,4368176,2,6
40,3722692,3,3
20,4501704,1,1
60,3032314,5,6
63,3198012,5,5
44,2909439,1,2
61,4715492,3,4
66,4001614,1,2
76,4706067,2,6
49,3651935,3,2
45,3333887,2,6
77,3505662,3,4
29,4673635,3,1
62,3966923,5,4
36,5442906,2,1
57,4039848,1,3
78,3106554,3,6
62,2212438,5,5
45,5354776,1,5
30,2924737,3,3
42,3694796,4,4
47,5743760,3,1
38,5314469,1,6
24,4561011,1,3
69,2637945,4,3
43,3855389,2,5
19,4633199,5,5
70,4555149,4,2
32,4096941,2,5
25,4927821,2,6
25,4371623,2,3
46,5588659,4,4
54,5603790,2,2
47,3584209,2,5
57,4023325,2,5
75,4854027,2,1
26,4649470,2,6
64,4456239,3,1
67,3614797,2,4
18,5972783,2,1
36,4321109,1,2
46,4555006,5,2
70,3187534,3,5
53,3530926,2,2
80,3700243,5,6
53,2917122,1,2
40,2802043,3,4
39,4402156,1,5
66,2703985,4,5
59,3057099,1,4
19,3183708,5,6
46,1834752,1,3
46,3093366,3,6
67,3462801,1,5
65,3860207,2,2
47,3923262,4,1
65,4071418,2,1
73,3663674,2,3
65,3379672,5,1
56,4224701,2,4
36,3698224,4,5
63,4721927,5,1
19,4829488,4,5
44,5600272,3,6
32,5019111,1,5
23,3010768,4,3
68,5146282,2,3
62,3410062,2,2
32,2893880,2,6
66,4215719,4,3
29,3700770,4,4
25,5097238,4,3
21,2754274,1,4
71,4365686,1,2
25,3520948,1,5
74,4368903,3,1
27,4035952,5,3
49,3702238,4,5
70,3037311,3,1
73,3088081,1,5
77,4544342,4,4
69,4099696,2,4
72,3801840,2,2
55,4294043,2,3
78,3627362,4,1
24,3650860,5,6
19,2565519,5,3
23,3789849,4,5
32,5639243,5,3
53,4738874,4,5
30,4161136,4,3
28,2272426,2,6
24,4428915,5,4
38,3912948,4,6
75,4245150,5,3
41,2744352,2,2
51,3838262,2,5
23,4310067,4,5
56,3652837,1,6
44,3541181,2,2
61,5205379,3,1
52,4525450,5,6
45,3821408,1,5
50,4648856,1,4
27,5508233,1,1
41,4245665,5,6
52,5885333,2,5
27,4747482,2,3
37,3784167,2,1
44,2844030,3,4
52,4162220,5,5
76,3546455,4,5
77,2448456,2,2
71,3238980,5,3
53,4976620,3,4
50,3153335,2,5
68,2935717,4,5
24,5277451,3,1
69,4084487,1,2
22,2453939,2,6
40,4525059,2,4
40,4215303,1,6
48,4519533,3,3
79,2701104,2,2
21,3504166,5,6
53,4372712,5,1
44,3405829,2,4
51,4447281,3,4
52,4013484,5,1
55,2584627,4,4
63,5033997,3,1
70,4033915,5,1
63,3529984,1,5
19,3287357,4,6
38,3684572,2,4
74,3190481,5,6
60,3845178,2,4
50,3275231,2,1
20,3138225,2,3
65,3753844,3,6
51,4102868,3,3
51,5232100,2,6
53,4428270,3,3
28,3382609,3,2
52,4188546,5,6
21,3517893,3,1
27,4974348,3,1
53,3571600,5,5
51,3587501,5,4
63,3484909,4,5
55,4386093,4,3
18,2460721,2,1
56,3872149,3,5
35,3256592,2,4
55,3929914,5,4
63,3301112,1,6
74,4408394,5,1
32,5151734,4,6
55,4046097,1,4
36,5419439,3,1
72,4475581,1,6
23,5536360,3,3
26,4542698,5,6
44,4013981,5,5
30,3074324,5,3
18,4199838,5,4
27,4457032,4,6
46,4394460,4,2
43,4417041,5,4
52,2737772,2,6
50,3015119,3,2
37,4671055,4,3
71,4162834,2,2
59,3801961,3,1
30,3823318,5,4
41,3675250,2,6
28,5175320,5,1
62,3934562,5,5
54,5053480,4,1
39,3720852,3,5
75,4252179,3,1
25,4322371,1,2
32,3535909,2,5
19,5411540,5,2
44,3663800,1,6
42,3838677,2,5
31,4300723,3,2
20,4031791,3,5
72,4111185,3,3
65,5790244,1,3
26,3010443,3,4
65,4060327,4,4
62,3997021,2,6
29,3650297,1,4
30,4037314,3,6
27,5122367,1,3
22,3979649,1,5
53,4243380,3,1
20,4774095,3,6
20,3446767,5,3
33,4306159,1,1
20,3913984,4,4
74,3138141,3,4
70,3716438,1,6
68,3451407,5,4
77,4447040,5,2
37,5344525,3,3
40,4883233,3,5
56,3674153,5,6
61,3985612,5,1
27,4571069,3,6
25,3994921,3,1
61,3704896,3,2
56,4096989,5,2
32,4246201,5,3
55,4193813,4,2
73,3141264,2,3
62,3692074,3,1
62,3564834,2,6
33,5326392,4,2
44,4141392,2,6
73,3848060,1,1
19,5020678,4,4
25,5203904,2,6
51,3979104,4,6
80,4942879,5,3
49,4268051,1,4
27,2482381,2,1
69,3814218,4,1
69,5136089,3,2
34,4519349,2,6
35,3700663,2,6
45,3990429,2,3
77,2421250,4,2
23,4268722,1,3
21,3161554,4,6
32,2950267,4,4
37,3224621,3,6
41,3245184,2,2
49,3213999,2,5
47,3687576,5,1
19,2394862,3,3
76,4003382,2,2
35,3479446,5,1
42,4824996,2,2
70,3802333,1,4
62,3941739,1,1
53,4294569,1,2
71,3497200,3,5
22,3467473,2,2
56,3702830,2,5
26,4716526,3,6
75,4987185,1,5
75,3830686,3,1
80,3990124,1,1
61,2325420,3,5
70,3596383,1,1
30,4121059,5,2
23,3426359,3,4
43,4447441,5,1
73,4716196,1,2
40,3863136,2,6
77,3880611,4,3
26,3785356,2,6
46,2647535,2,4
27,3774110,5,1
77,2574573,5,5
70,5504653,5,2
38,4126026,1,4
77,4424386,2,6
64,4548511,1,6
36,3806376,4,6
70,4982384,3,6
53,5949033,2,5
26,5073481,5,1
42,2215767,4,2
46,2982040,5,5
45,3007087,4,4
64,3524719,4,4
50,4215861,2,5
78,4417263,5,1
32,4549764,5,2
75,2159589,3,1
22,2333068,3,6
37,2951874,4,3
49,5260902,2,1
29,4054964,3,5
61,3883823,4,6
27,3495928,4,4
42,4295886,5,1
59,4547029,2,6
43,3177677,2,4
31,5716798,5,1
69,2715087,4,2
33,3213213,5,1
43,4263974,3,1
24,3619524,1,3
23,3266543,1,1
80,4602314,2,3
45,3119581,1,5
73,4166643,1,1
80,4457884,4,3
38,4534989,4,2
76,4762143,1,2
38,2698749,3,3
52,3651024,2,6
63,4039316,5,6
65,3142055,1,1
35,4681219,1,2
20,3904383,3,6
19,4686771,5,4
51,5941886,1,3
56,4579805,5,4
34,4855267,3,4
53,4480955,2,5
32,4562430,3,3
34,3170719,5,5
28,4953810,5,6
55,4009665,5,4
28,3509749,2,1
21,4582145,3,4
23,3525649,2,1
77,4359774,5,5
33,3955257,1,5
29,3627425,2,2
21,4236595,1,3
27,4633926,3,1
36,4610125,4,3
24,3429190,4,4
30,4429604,4,1
64,5389223,1,3
42,3768957,4,4
63,4255960,5,4
70,3815922,3,1
25,4002440,3,6
55,4382544,5,2
41,3653672,4,3
33,5716244,2,4
49,4347315,1,2
27,3424766,1,5
31,2965238,1,1
51,3970853,2,3
60,3612651,4,1
75,3266844,5,6
30,5785708,1,1
27,4007805,1,5
71,5433487,4,5
35,4019672,5,6
50,3533900,5,5
68,4762215,1,4
35,5073084,4,1
54,3959585,5,6
35,2762224,3,5
52,2551828,1,4
35,4672306,1,5
80,3465733,2,3
19,3300508,3,3
72,3541756,4,3
24,4935620,3,6
57,4137399,4,6
29,4543475,3,4
57,5546122,2,2
27,3307502,4,5
32,3653214,2,2
29,5452468,2,6
64,4880282,1,6
67,5991655,1,1
63,3740332,5,4
56,2060732,3,5
76,3886449,1,6
20,3363153,3,2
59,4699920,1,2
42,5700043,5,5
41,3171856,4,6
36,2996757,1,5
30,3825531,5,6
44,4058851,3,6
56,3762028,2,4
39,4172270,2,1
24,3692144,5,3
33,4330938,2,1
43,3834332,2,5
54,3375781,3,3
37,4537486,3,4
31,3421958,4,4
53,2887489,5,3
39,5091352,4,2
49,3300125,2,3
80,2465189,3,2
61,3668976,4,6
68,4089274,5,6
61,4948526,3,1
67,4648764,5,5
46,3110306,1,2
69,3515186,1,1
22,3845478,2,4
40,4777298,1,3
54,4156488,2,6
38,2588162,2,1
35,4060569,5,5
78,3369039,3,5
45,3565077,3,3
20,2942538,5,1
54,4197323,2,4
63,5787726,1,3
30,2935136,5,4
18,4983455,4,4
44,3973685,1,2
66,3684866,5,5
50,4188102,5,2
57,4651055,4,4
69,4155395,4,3
36,3393753,4,5
24,4175138,3,1
47,4904492,5,2
51,3209615,1,1
57,4240491,4,1
32,4497872,3,2
70,5007060,1,4
44,4910099,1,1
65,4889402,3,5
64,2857098,4,4
27,4452232,3,2
46,4727708,3,5
34,5369624,2,5
67,4482842,2,1
66,5462548,1,5
69,3774027,4,4
63,3734984,3,5
28,3074513,2,2
65,4614529,5,6
60,3026096,4,2
29,4073009,5,2
22,4088847,4,6
46,4984221,3,1
62,3933077,3,5
42,4802578,1,3
25,4044654,5,3
23,4322138,2,3
47,1759239,4,1
51,4262609,3,6
68,3703630,3,3
21,4441582,5,1
33,3757704,4,6
38,2879974,3,3
37,4616921,5,2
34,4354763,4,6
48,4171480,2,1
19,4275395,1,6
71,3407053,4,2
69,4955881,4,6
54,4215205,4,3
55,3022476,3,3
42,3663273,4,5
72,3265206,2,2
55,4781746,3,1
30,4229538,2,4
65,3475449,1,6
43,3898304,3,3
25,3959291,5,2
64,3312052,3,6
74,3563436,2,6
50,3382875,3,3
27,4644900,2,4
27,3057058,2,6
74,3512442,5,2
66,3742607,1,3
51,3647632,5,5
40,2888224,2,6
79,4680119,4,2
29,4797336,1,3
50,4865911,4,4
70,4364024,5,3
61,3907445,2,1
72,4827044,3,3
47,5310646,3,2
64,3517760,2,3
25,4031379,4,2
69,4175697,4,6
38,4074154,2,1
37,3971692,1,1
68,3541146,5,4
26,3630338,3,3
35,4272353,4,5
35,3984354,5,2
18,5917794,4,6
39,3407791,3,5
73,4492670,5,4
70,4671877,5,6
56,3875089,1,3
56,4837907,3,6
66,3192194,5,3
62,3757888,3,3
24,4254145,3,6
64,3851535,2,1
20,3643941,2,4
58,5133720,1,3
75,4548158,1,5
58,4484349,3,1
20,2594190,4,4
72,3814729,3,3
43,4145929,2,6
75,3690074,3,6
49,3906080,5,5
62,4651359,2,6
39,3389923,1,6
64,5060638,1,5
42,4728767,3,1
26,4512007,5,2
36,3404740,5,3
62,2452757,4,3
32,5020590,5,1
45,4381400,3,2
51,4816100,4,3
31,4648120,5,1
29,4409104,3,6
62,3360365,4,4
55,3636916,2,6
74,4363959,4,5
20,4171092,3,2
73,4994811,2,6
59,4131431,1,4
78,2769511,5,6
46,4810886,1,3
75,3997563,4,4
75,5518806,1,4
27,4270870,4,1
21,3008381,4,2
64,4437288,5,3
54,4370746,2,6
70,3238289,5,6
55,3057016,1,5
39,3973387,4,5
63,4098030,3,6
45,4514656,1,1
38,5302599,4,6
55,4216965,3,5
67,4726764,5,2
54,5093945,1,4
43,3819056,4,2
18,4410430,2,4
54,3628549,2,1
26,4574944,5,3
41,2505077,3,3
79,3342696,3,4
60,4659963,5,2
80,3471069,1,3
18,3652592,2,6
35,3107289,5,3
73,4265281,4,5
66,2866539,5,4
52,2902049,1,2
40,4770449,4,1
29,4997942,1,3
42,3648039,2,5
19,3509531,4,4
77,5214160,4,3
19,4788238,4,6
31,4220296,2,3
36,3981323,2,4
29,3209303,4,2
59,4137871,3,6
65,4436140,5,5
62,3840775,5,6
29,3952207,2,6
66,4562880,1,6
34,3933738,2,6
64,5319660,3,4
39,5551556,5,5
41,3109512,2,2
39,3126579,4,5
20,3906268,5,2
62,4537010,3,1
50,4391525,3,2
34,4946356,2,1
63,5070027,2,3
24,4436485,1,2
64,4488519,3,1
55,4175067,2,2
52,3288341,2,2
63,2818362,5,5
26,4037267,1,4
76,4513635,2,6
28,3979286,5,2
79,4350746,2,2
27,3683975,5,6
50,3422321,4,3
75,6301318,1,6
75,3973394,5,2
39,4339966,4,4
37,2859829,4,5
52,3769111,3,6
61,3761919,5,2
71,3129991,1,4
33,3882597,2,5
48,3684391,3,6
67,3105479,1,2
34,3871817,5,2
46,2696936,3,1
32,3996276,3,3
79,4242409,2,5
57,4881902,4,4
23,4500456,2,5
18,2443432,1,5
71,3051152,1,6
60,4057414,5,3
36,3529679,4,5
56,4343263,3,2
80,3552101,2,4
60,5446638,1,2
40,3572846,4,1
41,3818814,4,1
27,4071556,5,3
77,3940223,1,3
47,4230682,4,6
53,3821322,4,2
45,4785059,1,4
40,2757772,4,5
74,4504501,4,4
38,3196235,5,5
31,4391220,5,5
36,3308410,2,1
44,3350143,5,5
45,4341904,4,5
52,4202306,3,5
76,3977305,2,4
20,2171117,5,1
45,4223916,4,2
61,4680738,4,4
50,4880014,4,2
68,4451525,5,1
27,3579688,3,4
66,3911358,2,1
71,4591615,4,1
80,4287895,2,4
40,5076128,1,5
57,3931154,1,4
31,3786102,2,3
65,4567795,4,4
23,5217795,4,2
18,3842055,4,4
64,4574445,3,6
30,3986964,5,2
68,4170891,4,3
24,3642909,2,4
40,6086918,5,1
40,4600441,1,4
25,4458278,2,1
46,3832209,5,6
75,4426999,4,6
70,1815414,1,5
33,4723260,5,1
74,3649126,1,6
78,3484004,3,4
66,3067045,3,4
53,3922560,3,4
47,4475270,3,2
48,5123698,2,1
41,3659123,1,4
76,2726842,3,4
52,3931890,5,1
51,4070548,4,5
79,3938121,4,4
